date,value,ID01002312,ID00186575,ID01002310,ID02039105,ID02039108,ID00184088,ID00186100,ID01002311,ID00183109,ID00183114,ID00183126,ID01244898,GM0000033031,CM0000013263
2014-01-17,846.0,,,,,,,,,,,,,275.0,52.5
2014-01-24,849.0,,,,,,231.58,,,103.27,82.81,41.72,,275.0,52.5
2014-01-31,840.0,,,,,,230.47,,,102.81,82.41,44.17,,54.0,52.6
2014-02-07,828.0,,74.0,,,,230.47,,,102.81,82.41,44.17,,54.0,52.6
2014-02-14,835.0,,62.0,,,,230.47,,,102.81,82.41,44.17,,54.0,52.6
2014-02-21,836.0,,75.0,,,,232.41,,,103.27,83.1,36.81,,54.0,52.6
2014-02-28,805.0,,73.0,,,,229.86,,,101.74,82.19,36.2,,184.0,49.2
2014-03-07,760.0,,54.0,,,,229.24,,,100.98,81.97,33.13,,184.0,49.2
2014-03-14,742.0,,85.0,,,,224.92,,,98.07,80.42,28.22,,184.0,49.2
2014-03-21,735.0,,81.0,,,,224.15,,,97.45,80.15,25.15,,184.0,49.2
2014-03-28,781.0,,64.0,,,,224.5,,,97.61,80.27,30.06,,184.0,49.2
2014-04-04,796.0,,82.0,,,,223.49,,,96.69,79.91,46.63,,159.0,47.7
2014-04-11,800.0,,78.0,,,,222.29,,,95.92,79.48,48.47,,159.0,47.7
2014-04-18,762.0,,68.0,,,,223.32,,,96.53,79.85,53.37,,159.0,47.7
2014-04-25,772.0,,71.0,,,,226.32,,,97.76,80.92,60.12,,159.0,47.7
2014-05-02,745.0,,78.0,,,,226.69,,,97.61,81.06,59.51,,277.0,44.4
2014-05-09,721.0,,65.0,,,,226.49,,,97.31,80.99,63.19,,277.0,44.4
2014-05-16,705.0,,83.0,,,,226.29,,,98.22,80.92,47.24,,277.0,44.4
2014-05-23,697.0,,79.0,,,,226.74,,,97.76,81.07,61.35,,277.0,44.4
2014-05-30,679.0,,60.0,,,,227.57,,,98.22,81.37,59.51,,277.0,44.4
2014-06-06,690.0,,74.0,,,,226.02,,,97.61,80.82,60.12,,311.0,48.3
2014-06-13,669.0,,74.0,,,,226.78,,,98.07,81.09,60.74,,311.0,48.3
2014-06-20,680.0,,75.0,,,,226.46,,,98.37,80.98,60.12,,311.0,48.3
2014-06-27,701.0,,78.0,,,,227.05,,,98.22,81.19,61.35,,311.0,48.3
2014-07-04,707.0,,73.0,,,,229.49,,,99.9,82.06,68.71,,202.0,50.0
2014-07-11,706.0,,77.0,,,,229.17,,,99.9,81.94,68.71,,202.0,50.0
2014-07-18,678.0,,70.0,,,,229.17,,,99.9,81.94,72.39,,202.0,50.0
2014-07-25,669.0,,71.0,,,,230.08,,,99.9,82.27,81.6,,202.0,50.0
2014-08-01,672.0,,48.0,,,,232.46,,,100.98,83.12,81.6,,333.0,50.1
2014-08-08,675.0,,73.0,,,,232.24,,,100.82,83.04,80.98,,333.0,50.1
2014-08-15,666.0,,68.0,,,,232.24,,,100.82,83.04,81.59,,333.0,50.1
2014-08-22,643.0,,72.0,,,,232.34,,,100.82,83.08,82.21,,333.0,50.1
2014-08-29,628.0,,77.0,,,,233.4,,,101.43,83.46,79.75,,333.0,50.1
2014-09-05,585.0,,71.0,,,,232.9,,,101.12,83.28,80.37,,243.0,50.5
2014-09-12,591.0,,77.0,,,,233.4,,,101.43,83.46,79.75,,243.0,50.5
2014-09-19,576.0,,65.0,,,,233.27,,,101.29,83.41,74.85,,243.0,50.5
2014-09-26,562.0,,55.0,,,,231.43,,,100.63,82.75,69.33,,243.0,50.5
2014-10-03,551.0,,77.0,,,,229.49,,,99.6,82.06,51.53,,181.0,49.3
2014-10-10,568.0,,77.0,,,,229.49,,,99.6,82.06,51.53,,181.0,49.3
2014-10-17,568.0,,61.0,,,,229.78,,,99.14,82.16,46.63,,181.0,49.3
2014-10-24,576.0,,85.0,,,,228.9,,,98.59,81.85,49.69,,181.0,49.3
2014-10-31,564.0,,74.0,,,,228.21,,,98.53,81.6,58.89,,307.0,47.4
2014-11-07,537.0,,73.0,,,,228.09,,,98.37,81.56,63.8,,307.0,47.4
2014-11-14,540.0,,60.0,,,,226.98,,,97.76,81.16,68.71,,307.0,47.4
2014-11-21,518.0,,71.0,,,,216.51,,,93.48,77.42,66.26,,307.0,47.4
2014-11-28,521.0,,79.0,,,,228.87,,,98.68,81.84,60.12,,307.0,47.4
2014-12-05,526.0,,77.0,,,,230.79,,,99.29,82.52,69.94,,240.0,45.1
2014-12-12,528.0,,70.0,,,,230.62,,,99.6,82.46,73.62,,240.0,45.1
2014-12-19,523.0,,69.0,,,,232.17,,,100.37,83.02,77.3,,240.0,45.1
2014-12-26,499.0,,65.0,,,,234.5,,,101.74,83.85,68.71,,240.0,45.1
2015-01-02,526.0,,62.0,,,,238.0,,,101.43,85.1,62.58,,284.0,44.7
2015-01-09,524.0,,74.0,,,,243.0,,,103.56,86.89,53.37,,284.0,44.7
2015-01-16,524.0,,78.0,,,,248.15,,,103.4,88.73,53.37,,284.0,44.7
2015-01-23,460.0,,52.0,,,,247.94,,,103.24,88.66,46.63,,284.0,44.7
2015-01-30,457.0,,57.0,,,,245.41,,,101.99,87.75,38.04,,284.0,44.7
2015-02-06,467.0,,73.0,,,,239.17,,,99.32,85.52,30.06,,278.0,43.2
2015-02-13,473.0,,71.0,,,,234.16,,,98.7,83.73,25.77,,278.0,43.2
2015-02-20,478.0,,71.0,,,,233.48,,,98.54,83.49,24.54,,278.0,43.2
2015-02-27,472.0,,52.0,,,,233.48,,,98.54,83.49,24.54,,278.0,43.2
2015-03-06,445.0,,64.0,,,,232.64,,,97.9,83.19,23.93,,204.0,41.9
2015-03-13,452.0,,71.0,,,,229.98,,,96.49,82.23,20.25,,204.0,41.9
2015-03-20,429.0,,67.0,,,,231.86,,,97.02,82.91,18.4,,204.0,41.9
2015-03-27,419.0,,61.0,,,,229.67,,,96.49,82.12,19.02,,204.0,41.9
2015-04-03,380.0,,66.0,,,,225.52,,,95.24,80.64,38.65,,259.0,43.9
2015-04-10,370.0,,65.0,,,,233.53,,,97.76,83.5,52.76,,259.0,43.9
2015-04-17,396.0,,63.0,,,,234.73,,,98.7,83.93,60.12,,259.0,43.9
2015-04-24,419.0,,87.0,,,,234.16,,,98.22,83.73,59.51,,259.0,43.9
2015-05-01,411.0,,66.0,,,,234.89,,,98.7,83.99,59.51,,96.0,45.0
2015-05-08,431.5,,68.0,,,,235.49,,,99.01,84.2,58.28,,96.0,45.0
2015-05-15,423.0,,68.0,,,,235.15,,,98.38,84.08,50.92,,96.0,45.0
2015-05-22,417.0,,46.0,,,,235.67,,,98.7,84.27,50.31,,96.0,45.0
2015-05-29,427.0,,58.0,,,,235.36,,,98.38,84.16,49.08,,96.0,45.0
2015-06-05,426.0,,83.0,,,,234.65,,,98.07,83.91,39.26,,273.0,47.8
2015-06-12,423.0,,55.0,,,,234.5,,,97.91,83.85,37.42,,273.0,47.8
2015-06-19,415.0,,59.0,,,,233.5,,,97.91,83.49,28.22,,273.0,47.8
2015-06-26,416.0,,48.0,,,,232.33,,,97.29,83.07,21.47,,273.0,47.8
2015-07-03,388.0,,71.0,,,,228.99,,,95.71,81.88,13.49,,342.0,49.4
2015-07-10,353.0,,69.0,,,,226.4,,,93.6,80.96,7.36,,342.0,49.4
2015-07-17,352.0,,79.0,,,,224.55,,,92.89,80.29,3.68,,342.0,49.4
2015-07-24,348.5,,81.0,,,,217.92,,,88.03,77.92,3.07,,342.0,49.4
2015-07-31,367.0,,66.0,,,,219.98,,,89.44,78.66,3.07,,171.0,47.3
2015-08-07,371.5,,67.0,,,,221.58,,,90.54,79.23,3.07,,171.0,47.3
2015-08-14,385.0,,68.0,,,,222.91,,,90.54,79.71,7.98,,171.0,47.3
2015-08-21,379.5,,80.0,,,,222.85,,,90.69,79.69,25.15,,171.0,47.3
2015-08-28,382.0,,68.0,,,,223.64,,,91.63,79.97,29.45,,171.0,47.3
2015-09-04,391.0,,67.0,,,,221.89,,,91.95,79.34,24.54,,282.0,44.7
2015-09-11,407.5,,70.0,,,,223.32,,,91.33,79.85,20.86,,282.0,44.7
2015-09-18,388.0,,70.0,,,,226.14,,,92.89,80.86,19.63,,282.0,44.7
2015-09-25,382.0,,77.0,,,,226.85,,,93.36,81.11,19.02,,282.0,44.7
2015-10-02,366.0,,68.0,,,,227.74,,,93.2,81.43,12.27,,134.0,44.9
2015-10-09,391.0,,65.0,,,,227.74,,,93.2,81.43,12.27,,134.0,44.9
2015-10-16,367.5,,79.0,,,,226.14,,,92.42,80.86,9.82,,134.0,44.9
2015-10-23,370.0,,66.0,,,,223.98,,,91.01,80.09,4.91,,134.0,44.9
2015-10-30,362.5,,63.0,,,,221.29,,,89.44,79.13,4.91,,134.0,44.9
2015-11-06,347.5,,101.0,,,,221.52,,,89.6,79.21,3.68,,150.0,45.8
2015-11-13,350.5,,70.0,,,,219.51,,,88.96,78.49,4.29,,150.0,45.8
2015-11-20,333.5,,63.0,,,,219.62,,,88.96,78.53,8.59,,150.0,45.8
2015-11-27,333.5,,76.0,,,,217.32,,,88.34,77.71,6.75,,150.0,45.8
2015-12-04,305.5,,71.0,,,,214.79,,,88.03,76.8,6.13,,304.0,44.4
2015-12-11,299.5,,83.0,,,,215.08,,,87.39,76.9,5.52,,304.0,44.4
2015-12-18,318.0,,77.0,,,,213.93,,,86.61,76.49,4.91,,304.0,44.4
2015-12-25,347.0,,67.0,,,,212.62,,,86.15,76.03,4.29,,304.0,44.4
2016-01-01,359.5,9743.0,84.0,,,,214.0,255.0,,85.36,76.52,4.91,,229.0,41.1
2016-01-08,350.0,9608.0,75.0,,,,218.0,264.0,,84.1,77.95,7.36,,229.0,41.1
2016-01-15,318.0,9906.0,85.0,,,,221.17,254.0,,85.32,79.08,14.35,,229.0,41.1
2016-01-22,292.5,10063.0,72.0,,,,219.53,258.0,,84.69,78.5,15.72,,229.0,41.1
2016-01-29,297.0,10005.0,57.0,,,,217.64,256.0,,84.23,77.82,23.24,,229.0,41.1
2016-02-05,307.5,9841.0,57.0,,,,218.77,245.0,,84.39,78.23,28.71,,269.0,42.4
2016-02-19,316.5,9657.0,85.0,,,,218.77,278.0,,84.39,78.23,28.71,,269.0,42.4
2016-02-26,325.5,9813.0,58.0,,,,217.93,235.0,,84.39,77.92,28.71,,269.0,42.4
2016-03-04,356.0,9819.0,61.0,,,,218.27,269.0,,84.85,78.05,43.05,,133.0,45.1
2016-03-11,364.0,9786.0,65.0,,,,226.59,261.0,,87.54,81.02,49.2,,133.0,45.1
2016-03-18,391.0,9695.0,66.0,,,,227.73,272.0,,88.49,81.43,62.19,,133.0,45.1
2016-03-25,370.0,9750.0,80.0,,,,228.54,261.8,,88.33,81.72,62.19,,133.0,45.1
2016-04-01,363.0,9631.0,67.0,,,,230.2,260.6,,88.79,82.31,66.97,,197.0,50.2
2016-04-08,355.0,9943.0,76.0,,,,230.12,252.0,,88.49,82.29,68.34,,197.0,50.2
2016-04-15,380.5,10072.0,76.0,,,,230.02,255.0,,88.49,82.25,75.17,,197.0,50.2
2016-04-22,439.5,9914.0,67.0,,,,231.2,271.0,,89.42,82.67,90.2,,197.0,50.2
2016-04-29,426.5,9939.0,75.0,,,,231.36,279.0,,89.74,82.73,94.3,,197.0,50.2
2016-05-06,386.5,10008.0,81.0,,,,231.05,263.5,,90.06,82.62,96.35,,255.0,55.3
2016-05-13,336.0,10067.0,78.0,,,,232.05,255.7,,90.69,82.97,95.67,,255.0,55.3
2016-05-20,348.0,9937.0,80.0,,,,236.37,264.2,,91.95,84.52,95.67,,255.0,55.3
2016-05-27,327.5,10178.0,80.0,,,,238.92,270.1,,92.58,85.43,92.25,,255.0,55.3
2016-06-03,326.5,10186.0,61.0,,,,239.55,265.5,,92.74,85.66,72.44,,193.0,57.6
2016-06-10,339.5,10017.0,60.0,,,,239.87,259.8,,92.58,85.77,63.56,,193.0,57.6
2016-06-17,344.5,10070.0,49.0,,,,237.16,261.7,,91.64,84.8,60.14,,193.0,57.6
2016-06-24,352.5,10057.0,70.0,,,,224.64,239.6,,85.96,80.33,53.99,,193.0,57.6
2016-07-01,391.5,10268.0,75.0,,,,235.08,255.4,,90.69,84.06,53.99,,45.0,55.3
2016-07-08,395.5,10461.0,84.0,,,,235.66,266.4,,91.01,84.26,66.29,,45.0,55.3
2016-07-15,417.5,10657.0,89.0,,,,235.47,255.0,,90.69,84.2,76.54,,45.0,55.3
2016-07-22,388.0,10840.0,81.0,,,,230.99,267.5,,89.58,82.6,87.47,,45.0,55.3
2016-07-29,417.0,10884.0,70.0,,,,233.28,258.8,,89.74,83.42,87.47,,45.0,55.3
2016-08-05,443.5,10864.0,64.0,,,,231.39,254.6,,89.11,82.74,86.1,,246.0,51.3
2016-08-12,432.0,10821.0,70.0,,,,235.89,254.8,,91.01,84.35,88.15,,246.0,51.3
2016-08-19,444.5,10754.0,78.0,,,,238.05,259.2,,91.95,85.12,88.83,,246.0,51.3
2016-08-26,431.0,10641.0,70.0,,,,237.47,259.3,,91.64,84.91,90.2,,246.0,51.3
2016-09-02,419.5,10540.0,67.0,,,,239.0,269.0,,92.1,85.46,90.2,,374.0,54.6
2016-09-09,408.5,10424.0,77.0,,,,236.63,270.2,,90.69,84.61,90.89,,374.0,54.6
2016-09-16,393.5,10346.0,78.0,,,,239.87,271.5,,91.95,85.77,91.57,,374.0,54.6
2016-09-23,413.5,10401.0,68.0,,,,241.24,269.8,,92.26,86.26,89.52,,374.0,54.6
2016-09-30,404.5,10272.0,95.0,,,,239.95,252.0,,91.8,85.8,75.86,,142.0,57.2
2016-10-14,438.5,10648.0,69.0,,,,235.18,245.3,,90.85,84.09,69.02,,142.0,57.2
2016-10-21,444.5,10568.0,81.0,,,,233.42,275.3,,90.06,83.46,63.56,,142.0,57.2
2016-10-28,494.0,10686.0,88.0,,,,234.92,268.0,,90.53,84.0,53.3,,142.0,57.2
2016-11-04,500.0,10829.0,67.0,,,,233.92,279.6,,89.42,83.64,48.52,,305.0,57.5
2016-11-11,614.5,11119.0,70.0,,,,231.31,280.16,,88.49,82.71,49.2,,305.0,57.5
2016-11-18,551.0,10909.0,87.0,,,,231.05,283.9,,88.33,82.62,62.87,,305.0,57.5
2016-11-25,653.5,11135.0,67.0,,,,230.47,276.9,,87.7,82.41,59.45,,305.0,57.5
2016-12-02,631.0,11073.0,72.0,,,,231.28,262.5,,87.38,82.7,52.62,,99.0,62.6
2016-12-09,668.5,11212.0,75.0,,,,231.02,268.2,,86.59,82.61,52.62,,99.0,62.6
2016-12-16,661.5,11243.0,68.0,,,,229.07,272.9,,86.27,81.91,60.82,,99.0,62.6
2016-12-23,667.0,11299.0,78.0,,,,228.67,272.2,,85.8,81.77,78.59,,99.0,62.6
2016-12-30,668.0,11165.0,95.0,,,,221.88,231.9,,82.49,79.34,79.96,,99.0,62.6
2017-01-06,669.0,11439.0,79.0,,,,227.23,261.1,,84.85,81.25,77.23,,117.0,68.3
2017-01-13,700.0,11732.0,71.0,,,,216.07,249.9,,82.49,77.26,78.59,,117.0,68.3
2017-01-20,530.0,11899.0,102.0,,,,216.91,269.2,,82.65,77.56,79.28,,117.0,68.3
2017-01-27,570.0,11951.0,84.0,,,,220.65,292.2,,84.39,78.9,82.68,,117.0,68.3
2017-02-03,527.0,11951.0,68.0,,,,220.65,292.2,,84.39,78.9,82.68,,225.0,69.6
2017-02-10,570.5,11951.0,73.0,,,,223.16,292.2,,85.32,79.8,83.38,,225.0,69.6
2017-02-17,603.5,12820.0,73.0,,,,223.29,278.1,,85.48,79.84,85.43,,225.0,69.6
2017-02-24,595.5,12931.0,83.0,,,,224.49,267.2,,86.53,80.27,90.69,,225.0,69.6
2017-03-03,583.0,13081.0,82.0,,,,225.15,266.7,,86.64,80.52,92.31,,220.0,64.5
2017-03-10,546.5,13166.0,75.0,,,,228.95,264.8,,88.04,81.87,93.12,,220.0,64.5
2017-03-17,586.5,13129.0,68.0,,,,227.43,268.6,,87.69,81.33,93.52,,220.0,64.5
2017-03-24,529.0,13182.0,70.0,,,,229.5,262.4,,88.04,82.07,95.14,,220.0,64.5
2017-03-31,505.5,13363.0,79.0,,,,230.86,263.2,,88.04,82.56,95.14,,220.0,64.2
2017-04-07,483.5,13456.0,75.0,,,,234.8,266.6,,89.43,83.97,95.14,,220.0,64.2
2017-04-14,476.0,13374.0,60.0,,,,236.82,264.8,,90.01,84.69,93.93,,220.0,64.2
2017-04-21,473.0,13236.0,70.0,,,,237.76,283.0,,89.9,85.02,93.12,,220.0,64.2
2017-04-28,497.5,13135.0,79.0,,,,239.11,269.8,,90.36,85.51,82.59,,220.0,64.2
2017-05-05,443.0,13333.0,91.0,,,,237.85,275.5,,89.2,85.06,84.62,,121.0,59.3
2017-05-12,430.0,13606.0,72.0,,,,237.38,272.4,,88.5,84.89,85.83,,121.0,59.3
2017-05-19,465.5,13793.0,66.0,,,,233.85,278.3,,87.69,83.63,87.04,,121.0,59.3
2017-05-26,435.5,13942.0,53.0,,,,232.24,252.8,,86.76,83.05,91.9,,121.0,59.3
2017-06-02,415.0,14027.0,64.0,,,,232.98,282.3,,87.22,83.32,93.93,,205.0,51.8
2017-06-09,413.5,14014.0,61.0,,,,234.09,274.5,,88.5,83.71,93.93,,205.0,51.8
2017-06-16,421.0,14411.0,69.0,,,,238.01,280.4,,89.2,85.11,92.71,,205.0,51.8
2017-06-23,427.5,14236.0,64.0,,,,241.03,276.535,,90.36,86.2,93.12,,205.0,51.8
2017-06-30,462.0,14539.0,80.0,,,,242.11,288.81,,90.48,86.58,92.71,,206.0,49.5
2017-07-07,469.5,14413.0,64.0,,,,242.63,283.42,,90.13,86.77,93.12,,206.0,49.5
2017-07-14,465.5,14229.0,86.0,,,,243.68,291.2,,90.71,87.14,93.12,,206.0,49.5
2017-07-21,485.0,14287.0,88.0,,,,242.83,288.18,,90.24,86.84,94.33,,206.0,49.5
2017-07-28,510.5,14320.0,65.0,,,,242.88,287.62,,89.9,86.86,94.74,,206.0,49.5
2017-08-04,548.5,14231.0,68.0,,,,244.09,289.52,,90.36,87.29,95.14,,203.0,50.4
2017-08-11,536.0,14037.0,62.0,,,,244.99,266.99,,90.13,87.61,95.14,,203.0,50.4
2017-08-18,580.5,13834.0,75.0,,,,245.14,288.79,,90.36,87.66,94.33,,203.0,50.4
2017-08-25,585.5,13635.0,73.0,,,,244.85,298.84,,90.36,87.56,94.74,,203.0,50.4
2017-09-01,583.0,13473.0,58.0,,,,244.97,299.6,,90.13,87.6,94.74,,189.0,57.9
2017-09-08,534.5,13419.0,75.0,,,,242.4,294.02,,88.97,86.68,93.93,,189.0,57.9
2017-09-15,508.0,13390.0,70.0,,,,240.58,292.09,,88.73,86.03,93.93,,189.0,57.9
2017-09-22,466.5,13261.0,68.0,,,,240.2,295.64,,88.62,85.9,93.93,,189.0,57.9
2017-09-29,454.5,13174.0,96.0,,,,238.55,288.51,,88.04,85.31,93.93,,189.0,57.9
2017-10-13,455.5,13357.0,81.0,,,,239.51,284.77,,88.27,85.65,93.93,,147.0,65.3
2017-10-20,469.0,13147.0,90.0,,,,236.0,264.0,,85.95,84.4,93.52,,147.0,65.3
2017-10-27,428.0,13178.0,66.0,,,,232.68,264.0,,85.25,83.21,93.12,,147.0,65.3
2017-11-03,439.5,13594.0,81.0,,,,228.63,258.13,,83.04,81.76,92.31,,88.0,68.4
2017-11-10,462.5,13742.0,71.0,,,,229.0,276.0,,82.81,81.89,93.12,,88.0,68.4
2017-11-17,462.5,13841.7,67.0,,,,225.05,268.59,,81.42,80.48,93.12,,88.0,68.4
2017-11-24,495.5,13815.3,70.0,,,,219.56,285.68,,75.49,78.52,93.12,,88.0,68.4
2017-12-01,520.0,13984.9,77.0,,,,210.3,275.98,,75.73,75.21,92.71,,143.0,63.4
2017-12-08,501.0,14135.5,68.0,,,,208.78,261.75,,75.03,74.66,92.71,,143.0,63.4
2017-12-15,490.0,14217.6,51.0,,,,205.49,267.62,,73.98,73.48,92.31,,143.0,63.4
2017-12-22,518.0,14338.7,73.0,,,,206.27,263.78,,74.1,73.76,92.71,,143.0,63.4
2017-12-29,480.0,14537.0,73.0,,,,206.3,259.71,,73.4,73.78,92.71,,143.0,63.4
2018-01-05,484.5,14655.1,75.0,,,,205.44,266.5,,73.52,73.47,93.12,,223.0,59.8
2018-01-12,492.0,14923.2,67.0,,,,208.35,258.77,,75.26,74.51,93.12,,223.0,59.8
2018-01-19,539.0,15197.0,76.0,,,,210.35,268.27,,75.96,75.22,92.71,,223.0,59.8
2018-01-26,523.5,15360.86,62.0,,,,211.37,251.85,,75.84,75.59,92.71,,223.0,59.8
2018-02-02,518.5,15182.2,50.0,,,,210.98,274.53,,75.49,75.45,92.71,,150.0,62.2
2018-02-09,518.0,15142.8,69.0,,,,209.68,274.63,,75.03,74.98,92.71,,150.0,62.2
2018-02-16,531.0,15238.1,71.0,,,,208.33,309.09,,75.38,74.5,92.71,,150.0,62.2
2018-02-23,539.0,15238.1,74.0,,,,208.33,309.09,,75.38,74.5,92.71,,150.0,62.2
2018-03-02,537.5,15748.0,60.0,,,,209.59,196.69,,75.73,74.95,92.71,,137.0,59.7
2018-03-09,486.5,15956.2,62.0,,,,208.55,289.07,,75.49,74.58,92.71,,137.0,59.7
2018-03-16,487.0,15832.17,67.0,,,,209.57,268.84,,75.15,74.95,92.71,,137.0,59.7
2018-03-23,434.0,15972.59,56.0,,,,208.41,249.83,,75.26,74.53,92.71,,137.0,59.7
2018-03-30,452.5,16135.4,61.0,,,,209.34,255.66,,76.31,74.86,92.71,,137.0,59.7
2018-04-06,433.5,16281.8,61.0,,,,211.82,265.05,,77.93,75.75,92.31,,394.0,53.4
2018-04-13,448.0,16116.13,55.0,,,,214.7,272.28,,78.51,76.78,92.31,,394.0,53.4
2018-04-20,455.0,16042.97,76.0,,,,217.9,271.81,,79.67,77.92,92.31,,394.0,53.4
2018-04-27,456.0,15983.18,74.0,,,,218.81,277.06,,78.86,78.25,92.31,,394.0,53.4
2018-05-04,464.5,15908.41,46.0,,,,216.45,278.6,,78.51,77.4,92.31,,226.0,53.4
2018-05-11,476.5,16015.99,72.0,,,,217.53,268.41,,79.33,77.79,92.31,,226.0,53.4
2018-05-18,470.0,15876.39,60.0,,,,221.26,271.83,,80.49,79.12,92.31,,226.0,53.4
2018-05-25,448.0,15756.47,73.0,,,,224.82,283.5,,81.53,80.4,92.31,,226.0,53.4
2018-06-01,454.0,15889.44,68.0,,,,227.87,286.19,,83.39,81.49,92.31,,142.0,53.0
2018-06-08,461.5,16040.16,52.0,,,,228.27,285.85,,83.62,81.63,92.31,,142.0,53.0
2018-06-15,468.5,15914.61,71.0,,,,228.21,275.52,,83.28,81.61,92.31,,142.0,53.0
2018-06-22,459.5,15723.47,65.0,,,,227.39,266.83,,83.28,81.32,92.31,,142.0,53.0
2018-06-29,474.5,15488.41,77.0,,,,227.31,281.51,,83.16,81.29,92.31,,142.0,53.0
2018-07-06,461.5,15579.28,56.0,,,,226.8,269.95,,82.58,81.1,92.31,,318.0,56.7
2018-07-13,462.5,15342.07,78.0,,,,227.71,287.32,,83.28,81.43,91.9,,318.0,56.7
2018-07-20,469.0,15351.73,57.0,,,,227.96,279.02,,82.93,81.52,91.9,,318.0,56.7
2018-07-27,491.5,15365.23,62.0,,,,228.35,274.46,,83.16,81.66,92.31,,318.0,56.7
2018-08-03,486.0,15345.48,63.0,,,,223.72,262.23,,80.02,80.0,92.71,,219.0,57.7
2018-08-10,506.5,15410.39,48.0,,,,222.86,279.37,,79.44,79.69,92.71,,219.0,57.7
2018-08-17,504.5,15286.9,78.0,,,,221.25,277.03,,78.75,79.12,92.71,,219.0,57.7
2018-08-24,490.5,15145.93,66.0,,,,221.36,272.62,,78.75,79.16,92.71,,219.0,57.7
2018-08-31,485.0,14961.91,66.0,,,,221.58,263.18,,78.86,79.24,92.71,,61.0,54.3
2018-09-07,498.0,14733.23,70.0,,,,221.62,281.82,,79.09,79.25,91.9,,61.0,54.3
2018-09-14,501.5,14774.36,60.0,,,,222.62,282.43,,79.44,79.61,90.69,,61.0,54.3
2018-09-21,501.0,14756.61,67.0,,,,223.24,287.48,,80.6,79.83,90.69,,61.0,54.3
2018-09-28,495.5,14784.43,62.0,,,,224.92,285.01,,80.49,80.43,91.5,,61.0,54.3
2018-10-12,515.0,14516.54,59.0,,,,227.68,293.95,,80.84,81.42,91.9,,259.0,58.7
2018-10-19,515.0,14353.18,71.0,,,,229.1,289.97,,80.84,81.93,91.5,,259.0,58.7
2018-10-26,538.5,14527.65,55.0,,,,229.41,291.93,,80.37,82.04,91.5,,259.0,58.7
2018-11-02,508.5,14518.64,60.0,,,,228.36,304.41,,80.14,81.66,91.9,,79.0,59.8
2018-11-09,525.0,14357.4,62.0,,,,228.5,307.89,,79.44,81.71,91.5,,79.0,59.8
2018-11-16,521.0,14281.87,61.0,,,,225.81,296.26,,79.09,80.75,91.9,,79.0,59.8
2018-11-23,497.0,14273.01,50.0,,,,225.11,287.29,,78.4,80.5,91.09,,79.0,59.8
2018-11-30,482.0,14314.08,47.0,,,,221.55,278.56,,77.58,79.23,86.64,,168.0,58.0
2018-12-07,516.0,14034.92,58.0,,,,221.8,276.23,,76.89,79.31,76.52,,168.0,58.0
2018-12-14,514.5,13860.02,64.0,,,,220.21,268.82,,76.31,78.81,78.54,,168.0,58.0
2018-12-21,540.0,13941.33,60.0,,,,218.31,267.65,,76.19,78.13,77.33,,168.0,58.0
2018-12-28,547.0,13885.38,65.0,,,,217.54,271.98,,75.26,77.79,77.33,,168.0,58.0
2019-01-04,563.0,14156.43,68.0,,,,214.78,265.23,,75.49,76.8,76.52,,91.0,50.3
2019-01-11,579.0,14288.16,53.0,,,,213.06,264.03,,79.95,80.04,76.11,,91.0,50.3
2019-01-18,497.0,14182.2,70.0,,,,214.2,279.47,,80.08,80.47,77.73,,91.0,50.3
2019-01-25,495.5,14373.5,67.0,,,,214.39,287.78,,80.99,80.54,78.54,,91.0,50.3
2019-02-01,546.0,14205.75,45.0,,,,216.6,301.37,,82.29,81.37,79.35,,192.0,44.8
2019-02-15,544.5,13973.0,64.0,,,,218.12,313.0,,82.81,81.94,80.97,,192.0,44.8
2019-02-22,560.0,14414.21,69.0,,,,221.16,266.76,,82.68,83.09,81.78,,192.0,44.8
2019-03-01,558.0,14576.5,68.0,,,,222.42,283.3,,83.07,83.56,81.78,,250.0,46.3
2019-03-08,546.5,14687.73,72.0,,,,221.67,292.31,,82.81,83.28,82.59,,250.0,46.3
2019-03-15,546.5,14745.65,59.0,,,,216.29,266.11,,79.3,81.26,84.21,,250.0,46.3
2019-03-22,534.0,14770.0,60.0,,,,215.26,248.73,,79.04,80.87,83.4,,250.0,46.3
2019-03-29,553.0,14788.56,47.0,,,,217.89,292.8,,80.08,81.86,85.43,,250.0,46.3
2019-04-05,580.0,14702.93,64.0,,,,219.68,277.14,,80.86,82.53,86.64,,6.0,51.9
2019-04-12,603.0,14843.43,64.0,,,,225.18,276.58,,85.55,84.6,87.04,,6.0,51.9
2019-04-19,573.0,14186.13,41.0,,,,231.3,289.83,,87.24,86.89,88.26,,6.0,51.9
2019-04-26,571.0,13836.29,65.0,,,,235.3,280.25,,88.41,88.4,88.26,,6.0,51.9
2019-05-03,588.0,13426.0,60.0,,,,236.71,283.0,,88.93,88.93,88.26,,230.0,53.5
2019-05-10,596.5,13437.48,66.0,,,,237.88,292.82,,89.19,89.37,90.28,,230.0,53.5
2019-05-17,647.0,13330.83,57.0,,,,236.6,297.9,,87.5,88.89,90.28,,230.0,53.5
2019-05-24,671.5,13206.92,58.0,,,,237.33,293.5,,88.02,89.16,90.28,,230.0,53.5
2019-05-31,664.5,12767.82,50.0,,,,238.37,297.14,,90.1,89.55,90.69,,298.0,53.1
